kalau,lachryma,tauanave,kalau,,,,,,,,,,Placosphaeria
ikoik,jobs,galu,ikoik,,,,,,,,,,haydenii
ikoak,tears,kalau,ikoak,,,,,,,,,,Plasmodiophora
anau,Cordia,ikoik,anau,,,,,,,,,,brassicae
Cordyline,subcordata,ikoak,Cordyline,,,,,,,,,,Plasmopara
fruticosa,niyoron,anau,fruticosa,,,,,,,,,,halstedii
Crotalaria,tauanave,Cordyline,Crotalaria,,,,,,,,,,Plasmopara
juncea,galu,fruticosa,juncea,,,,,,,,,,viburni
Tropic,kalau,Crotalaria,Tropic,,,,,,,,,,Plasmopara
sunn,ikoik,juncea,sunn,,,,,,,,,,viticola
hemp,ikoak,Tropic,hemp,,,,,,,,,,Plectosporium
Croton,anau,sunn,Croton,,,,,,,,,,tabacinum
reflexifolius,Cordyline,hemp,reflexifolius,,,,,,,,,,Plenodomus
colpachi,fruticosa,Croton,colpachi,,,,,,,,,,destruens
croton,Crotalaria,reflexifolius,croton,,,,,,,,,,Pleospora
Cryptomaria,juncea,colpachi,Cryptomaria,,,,,,,,,,eturmiuna
japonica,Tropic,croton,japonica,,,,,,,,,,Pleospora
Japanese,sunn,Cryptomaria,Japanese,,,,,,,,,,herbarum
sugi,hemp,japonica,sugi,,,,,,,,,,Pleospora
pine,Croton,Japanese,pine,,,,,,,,,,tarda
Cunninghamia,reflexifolius,sugi,Cunninghamia,,,,,,,,,,Pleurotus
lanceolata,colpachi,pine,lanceolata,,,,,,,,,,elongatipes
Chinese,croton,Cunninghamia,Chinese,,,,,,,,,,Pleurotus
Cupressus,Cryptomaria,lanceolata,Cupressus,,,,,,,,,,ostreatus
lusitanica,japonica,Chinese,lusitanica,,,,,,,,,,Pleurotus
Portuguese,Japanese,Cupressus,Portuguese,,,,,,,,,,ulmarius
Mexican,sugi,lusitanica,Mexican,,,,,,,,,,Ploioderma
cypress,pine,Portuguese,cypress,,,,,,,,,,lethale
Cupressus,Cunninghamia,Mexican,Cupressus,,,,,,,,,,Podosphaera
macrocarpa,lanceolata,cypress,macrocarpa,,,,,,,,,,aphanis
California,Chinese,Cupressus,California,,,,,,,,,,Podosphaera
cypress,Cupressus,macrocarpa,cypress,,,,,,,,,,clandestina
Cupressus,lusitanica,California,Cupressus,,,,,,,,,,Podosphaera
sempervirons,Portuguese,cypress,sempervirons,,,,,,,,,,fuliginea
Italian,Mexican,Cupressus,Italian,,,,,,,,,,Podosphaera
cypress,cypress,sempervirons,cypress,,,,,,,,,,fusca
Cymbopogon,Cupressus,Italian,Cymbopogon,,,,,,,,,,Podosphaera
citratus,macrocarpa,cypress,citratus,,,,,,,,,,leucotricha
lemongrass,California,Cymbopogon,lemongrass,,,,,,,,,,Podosphaera
Cynodon,cypress,citratus,Cynodon,,,,,,,,,,macularis
dactylon,Cupressus,lemongrass,dactylon,,,,,,,,,,Podosphaera
common,sempervirons,Cynodon,common,,,,,,,,,,pannosa
Bermudagrass,Italian,dactylon,Bermudagrass,,,,,,,,,,Podosphaera
Cynodon,cypress,common,Cynodon,,,,,,,,,,xanthii
dactylon,Cymbopogon,Bermudagrass,dactylon,,,,,,,,,,Polymyxa
giant,citratus,Cynodon,giant,,,,,,,,,,betae
Bermudagrass,lemongrass,dactylon,Bermudagrass,,,,,,,,,,Polyporus
Cynodon,Cynodon,giant,Cynodon,,,,,,,,,,arcularius
nlemfuensis,dactylon,Bermudagrass,nlemfuensis,,,,,,,,,,Polyporus
Florico,common,Cynodon,Florico,,,,,,,,,,circinatus
Puerto,Bermudagrass,nlemfuensis,Puerto,,,,,,,,,,Polyporus
Rican,Cynodon,Florico,Rican,,,,,,,,,,osseus
stargrass,dactylon,Puerto,stargrass,,,,,,,,,,Polyporus
Cyperus,giant,Rican,Cyperus,,,,,,,,,,spumeus
javanicus,Bermudagrass,stargrass,javanicus,,,,,,,,,,Polyporus
marsh,Cynodon,Cyperus,marsh,,,,,,,,,,squamosus
cypress,nlemfuensis,javanicus,cypress,,,,,,,,,,Postia
Cyperus,Florico,marsh,Cyperus,,,,,,,,,,placenta
polystachyos,Puerto,cypress,polystachyos,,,,,,,,,,Prospodium
Dactylis,Rican,Cyperus,Dactylis,,,,,,,,,,appendiculatum
glomerata,stargrass,polystachyos,glomerata,,,,,,,,,,Protoventuria
orchardgrass,Cyperus,Dactylis,orchardgrass,,,,,,,,,,myrtilli
Desmodium,javanicus,glomerata,Desmodium,,,,,,,,,,Pseudocercospora
heterophyllum,marsh,orchardgrass,heterophyllum,,,,,,,,,,abelmoschi
hetero,cypress,Desmodium,hetero,,,,,,,,,,Pseudocercospora
Desmodium,Cyperus,heterophyllum,Desmodium,,,,,,,,,,rhapisicola
intortum,polystachyos,hetero,intortum,,,,,,,,,,Pseudocercospora
Desmodium,Dactylis,Desmodium,Desmodium,,,,,,,,,,Pseudocercospora
aparines,glomerata,intortum,aparines,,,,,,,,,,vitis
intortum,orchardgrass,Desmodium,intortum,,,,,,,,,,Pseudocercosporella
desmodium,Desmodium,aparines,desmodium,,,,,,,,,,capsellae
Desmodium,heterophyllum,intortum,Desmodium,,,,,,,,,,Pseudocercosporella
triflorum,hetero,desmodium,triflorum,,,,,,,,,,herpotrichoides
threeflower,Desmodium,Desmodium,threeflower,,,,,,,,,,Pseudoepicoccum
beggarweed,intortum,triflorum,beggarweed,,,,,,,,,,cocos
Dichondra,Desmodium,threeflower,Dichondra,,,,,,,,,,Pseudoperonospora
repens,aparines,beggarweed,repens,,,,,,,,,,cubensis
dichondra,intortum,Dichondra,dichondra,,,,,,,,,,Pseudopeziza
Digitaria,desmodium,repens,Digitaria,,,,,,,,,,medicaginis
eriantha,Desmodium,dichondra,eriantha,,,,,,,,,,Pseudopeziza
Pangola,triflorum,Digitaria,Pangola,,,,,,,,,,trifolii
digitgrass,threeflower,eriantha,digitgrass,,,,,,,,,,Pseudoseptoria
Digitaria,beggarweed,Pangola,Digitaria,,,,,,,,,,stomaticola
eriantha,Dichondra,digitgrass,eriantha,,,,,,,,,,Puccinia
Transvala,repens,Digitaria,Transvala,,,,,,,,,,allii
digitgrass,dichondra,eriantha,digitgrass,,,,,,,,,,Puccinia
Dimorphotheca,Digitaria,Transvala,Dimorphotheca,,,,,,,,,,andropogonis
sinuata,eriantha,digitgrass,sinuata,,,,,,,,,,Puccinia
cape,Pangola,Dimorphotheca,cape,,,,,,,,,,angustata
marigold,digitgrass,sinuata,marigold,,,,,,,,,,Puccinia
Dodonaea,Digitaria,cape,Dodonaea,,,,,,,,,,antirrhini
viscosa,eriantha,marigold,viscosa,,,,,,,,,,Puccinia
lampuye,Transvala,Dodonaea,lampuye,,,,,,,,,,aristidae
Dracaena,digitgrass,viscosa,Dracaena,,,,,,,,,,Puccinia
fragans,Dimorphotheca,lampuye,fragans,,,,,,,,,,asparagi
dracaena,sinuata,Dracaena,dracaena,,,,,,,,,,Puccinia
Echinochloa,cape,fragans,Echinochloa,,,,,,,,,,baccharidis
colona,marigold,dracaena,colona,,,,,,,,,,Puccinia
jungle,Dodonaea,Echinochloa,jungle,,,,,,,,,,cacabata
rice,viscosa,colona,rice,,,,,,,,,,Puccinia
Echinochloa,lampuye,jungle,Echinochloa,,,,,,,,,,calcitrapae
crusgalli,Dracaena,rice,crusgalli,,,,,,,,,,centaureaePuccinia
barnyardgrass,fragans,Echinochloa,barnyardgrass,,,,,,,,,,canaliculata
Eleocharis,dracaena,crusgalli,Eleocharis,,,,,,,,,,Puccinia
geniculata,Echinochloa,barnyardgrass,geniculata,,,,,,,,,,caricina
spike,colona,Eleocharis,spike,,,,,,,,,,Puccinia
rush,jungle,geniculata,rush,,,,,,,,,,cnici-oleracei
Eragrostis,rice,spike,Eragrostis,,,,,,,,,,Puccinia
variabilis,Echinochloa,rush,variabilis,,,,,,,,,,coronata
emoloa,crusgalli,Eragrostis,emoloa,,,,,,,,,,Puccinia
kawelu,barnyardgrass,variabilis,kawelu,,,,,,,,,,cryptandri
lovegrass,Eleocharis,emoloa,lovegrass,,,,,,,,,,Puccinia
Eremochloa,geniculata,kawelu,Eremochloa,,,,,,,,,,cynodontis
ophiuroides,spike,lovegrass,ophiuroides,,,,,,,,,,Puccinia
centipedegrass,rush,Eremochloa,centipedegrass,,,,,,,,,,dioicae
Erythrina,Eragrostis,ophiuroides,Erythrina,,,,,,,,,,Puccinia
sandwicensis,variabilis,centipedegrass,sandwicensis,,,,,,,,,,emaculata
wiliwili,emoloa,Erythrina,wiliwili,,,,,,,,,,Puccinia
Erythrina,kawelu,sandwicensis,Erythrina,,,,,,,,,,graminis
variegata,lovegrass,wiliwili,variegata,,,,,,,,,,Puccinia
Tropic,Eremochloa,Erythrina,Tropic,,,,,,,,,,graminis
Coral,ophiuroides,variegata,Coral,,,,,,,,,,graminisPuccinia
tall,centipedegrass,Tropic,tall,,,,,,,,,,helianthi
erythrina,Erythrina,Coral,erythrina,,,,,,,,,,Puccinia
Eucalyptus,sandwicensis,tall,Eucalyptus,,,,,,,,,,hemerocallidis
camaldulensis,wiliwili,erythrina,camaldulensis,,,,,,,,,,Puccinia
riverredgum,Erythrina,Eucalyptus,riverredgum,,,,,,,,,,heucherae
eucalyptus,variegata,camaldulensis,eucalyptus,,,,,,,,,,Puccinia
Eucalyptus,Tropic,riverredgum,Eucalyptus,,,,,,,,,,hieracii
dunnii,Coral,eucalyptus,dunnii,,,,,,,,,,Puccinia
Dunn,tall,Eucalyptus,Dunn,,,,,,,,,,hordei
eucalyptus,erythrina,dunnii,eucalyptus,,,,,,,,,,Puccinia
Eucalyptus,Eucalyptus,Dunn,Eucalyptus,,,,,,,,,,iridis
robusta,camaldulensis,eucalyptus,robusta,,,,,,,,,,Puccinia
swamp,riverredgum,Eucalyptus,swamp,,,,,,,,,,lantanae
mahogany,eucalyptus,robusta,mahogany,,,,,,,,,,Puccinia
Eucalyptus,Eucalyptus,swamp,Eucalyptus,,,,,,,,,,malvacearum
torreliana,dunnii,mahogany,torreliana,,,,,,,,,,Puccinia
cadaga,Dunn,Eucalyptus,cadaga,,,,,,,,,,menthae
Fagopyrum,eucalyptus,torreliana,Fagopyrum,,,,,,,,,,Puccinia
esculentum,Eucalyptus,cadaga,esculentum,,,,,,,,,,montanensis
buckwheat,robusta,Fagopyrum,buckwheat,,,,,,,,,,Puccinia
Filicium,swamp,esculentum,Filicium,,,,,,,,,,nakanishikii
decipiens,mahogany,buckwheat,decipiens,,,,,,,,,,Puccinia
ferntree,Eucalyptus,Filicium,ferntree,,,,,,,,,,paspalicola
Fimbristylis,torreliana,decipiens,Fimbristylis,,,,,,,,,,Puccinia
littoralis,cadaga,ferntree,littoralis,,,,,,,,,,pelargonii-zonalis
Flueggea,Fagopyrum,Fimbristylis,Flueggea,,,,,,,,,,Puccinia
flexuosa,esculentum,littoralis,flexuosa,,,,,,,,,,peridermiospora
poumuli,buckwheat,Flueggea,poumuli,,,,,,,,,,Puccinia
Fragaria,Filicium,flexuosa,Fragaria,,,,,,,,,,podophylli
chiloensis,decipiens,poumuli,chiloensis,,,,,,,,,,Puccinia
ohelo,ferntree,Fragaria,ohelo,,,,,,,,,,polygoni-amphibii
papa,Fimbristylis,chiloensis,papa,,,,,,,,,,Puccinia
Gliricidia,littoralis,ohelo,Gliricidia,,,,,,,,,,polysora
sepium,Flueggea,papa,sepium,,,,,,,,,,Puccinia
gliricidia,flexuosa,Gliricidia,gliricidia,,,,,,,,,,psidii
madra,poumuli,sepium,madra,,,,,,,,,,Puccinia
cacao,Fragaria,gliricidia,cacao,,,,,,,,,,punctiformis
Glycine,chiloensis,madra,Glycine,,,,,,,,,,Puccinia
soybean,ohelo,cacao,soybean,,,,,,,,,,purpurea
Gossypium,papa,Glycine,Gossypium,,,,,,,,,,Puccinia
tomentosum,Gliricidia,soybean,tomentosum,,,,,,,,,,recondita
Hawaiian,sepium,Gossypium,Hawaiian,,,,,,,,,,Puccinia
cotton,gliricidia,tomentosum,cotton,,,,,,,,,,schedonnardii
Hemarthria,madra,Hawaiian,Hemarthria,,,,,,,,,,Puccinia
altissima,cacao,cotton,altissima,,,,,,,,,,sessilis
Bigalta,Glycine,Hemarthria,Bigalta,,,,,,,,,,Puccinia
limpograss,soybean,altissima,limpograss,,,,,,,,,,silphii
Hemerocallis,Gossypium,Bigalta,Hemerocallis,,,,,,,,,,Puccinia
aurantiaca,tomentosum,limpograss,aurantiaca,,,,,,,,,,similis
lily,Hawaiian,Hemerocallis,lily,,,,,,,,,,Puccinia
Hetropogon,cotton,aurantiaca,Hetropogon,,,,,,,,,,sorghi
contortus,Hemarthria,lily,contortus,,,,,,,,,,Puccinia
piligrass,altissima,Hetropogon,piligrass,,,,,,,,,,sparganioides
tanglehead,Bigalta,contortus,tanglehead,,,,,,,,,,Puccinia
Hibiscus,limpograss,piligrass,Hibiscus,,,,,,,,,,striiformis
arnottianus,Hemerocallis,tanglehead,arnottianus,,,,,,,,,,Puccinia
punaluensis,aurantiaca,Hibiscus,punaluensis,,,,,,,,,,striiformis
Oahu,lily,arnottianus,Oahu,,,,,,,,,,triticiPuccinia
white,Hetropogon,punaluensis,white,,,,,,,,,,subnitens
hibiscus,contortus,Oahu,hibiscus,,,,,,,,,,Puccinia
Hibiscus,piligrass,white,Hibiscus,,,,,,,,,,tanaceti
rosasinensis,tanglehead,hibiscus,rosasinensis,,,,,,,,,,Puccinia
hibiscus,Hibiscus,Hibiscus,hibiscus,,,,,,,,,,thaliae
Chinese,arnottianus,rosasinensis,Chinese,,,,,,,,,,Puccinia
aute,punaluensis,hibiscus,aute,,,,,,,,,,triticina
flores,Oahu,Chinese,flores,,,,,,,,,,Race
rosa,white,aute,rosa,,,,,,,,,,BBG/BNPuccinia
Intsia,hibiscus,flores,Intsia,,,,,,,,,,vincae
bijuga,Hibiscus,rosa,bijuga,,,,,,,,,,Puccinia
ifit,rosasinensis,Intsia,ifit,,,,,,,,,,violae
ifil,hibiscus,bijuga,ifil,,,,,,,,,,Puccinia
ipil,Chinese,ifit,ipil,,,,,,,,,,vulgaris
ifilele,aute,ifil,ifilele,,,,,,,,,,Pucciniastrum
dort,flores,ipil,dort,,,,,,,,,,agrimoniae
choyo,rosa,ifilele,choyo,,,,,,,,,,Pucciniastrum
kubok,Intsia,dort,kubok,,,,,,,,,,americanum
kuren,bijuga,choyo,kuren,,,,,,,,,,Pucciniastrum
Ipomea,ifit,kubok,Ipomea,,,,,,,,,,epilobii
pescaprae,ifil,kuren,pescaprae,,,,,,,,,,Pucciniastrum
pohuehue,ipil,Ipomea,pohuehue,,,,,,,,,,goeppertianum
beach,ifilele,pescaprae,beach,,,,,,,,,,Pyrenophora
morning,dort,pohuehue,morning,,,,,,,,,,graminea
glory,choyo,beach,glory,,,,,,,,,,Pyrenophora
Ischaemum,kubok,morning,Ischaemum,,,,,,,,,,teres
polystachyum,kuren,glory,polystachyum,,,,,,,,,,Pyrenophora
Ischaemum,Ipomea,Ischaemum,Ischaemum,,,,,,,,,,teres
digitatum,pescaprae,polystachyum,digitatum,,,,,,,,,,maculataPyrenophora
Baron,pohuehue,Ischaemum,Baron,,,,,,,,,,teres
grass,beach,digitatum,grass,,,,,,,,,,teresPyrenophora
paddlegrass,morning,Baron,paddlegrass,,,,,,,,,,tritici-repentis
padil,glory,grass,padil,,,,,,,,,,Pyrofomes
Jacquemontia,Ischaemum,paddlegrass,Jacquemontia,,,,,,,,,,demidoffii
ovalifolia,polystachyum,padil,ovalifolia,,,,,,,,,,Pythium
subsp,Ischaemum,Jacquemontia,subsp,,,,,,,,,,aphanidermatum
sandwicensis,digitatum,ovalifolia,sandwicensis,,,,,,,,,,Pythium
uohi,Baron,subsp,uohi,,,,,,,,,,arrhenomanes
iaka,grass,sandwicensis,iaka,,,,,,,,,,Pythium
Juncus,paddlegrass,uohi,Juncus,,,,,,,,,,cryptoirregulare
effusus,padil,iaka,effusus,,,,,,,,,,Pythium
soft,Jacquemontia,Juncus,soft,,,,,,,,,,debaryanum
rush,ovalifolia,effusus,rush,,,,,,,,,,Pythium
Lablab,subsp,soft,Lablab,,,,,,,,,,dissotocum
purpureus,sandwicensis,rush,purpureus,,,,,,,,,,Pythium
lablab,uohi,Lablab,lablab,,,,,,,,,,echinulatum
Lippia,iaka,purpureus,Lippia,,,,,,,,,,Pythium
nodiflora,Juncus,lablab,nodiflora,,,,,,,,,,graminicola
lippia,effusus,Lippia,lippia,,,,,,,,,,Pythium
Lolium,soft,nodiflora,Lolium,,,,,,,,,,helicoides
multiflorum,rush,lippia,multiflorum,,,,,,,,,,Pythium
annual,Lablab,Lolium,annual,,,,,,,,,,irregulare
ryegrass,purpureus,multiflorum,ryegrass,,,,,,,,,,Pythium
Lolium,lablab,annual,Lolium,,,,,,,,,,iwayamai
perenne,Lippia,ryegrass,perenne,,,,,,,,,,Pythium
perennial,nodiflora,Lolium,perennial,,,,,,,,,,myriotylum
ryegrass,lippia,perenne,ryegrass,,,,,,,,,,Pythium
Lophostemon,Lolium,perennial,Lophostemon,,,,,,,,,,oligandrum
confertus,multiflorum,ryegrass,confertus,,,,,,,,,,Pythium
Tristania,annual,Lophostemon,Tristania,,,,,,,,,,paroecandrum
conferta,ryegrass,confertus,conferta,,,,,,,,,,Pythium
brushbox,Lolium,Tristania,brushbox,,,,,,,,,,rostratifingens
Lotus,perenne,conferta,Lotus,,,,,,,,,,Pythium
pedunculatus,perennial,brushbox,pedunculatus,,,,,,,,,,spinosum
trefoil,ryegrass,Lotus,trefoil,,,,,,,,,,Pythium
Lycium,Lophostemon,pedunculatus,Lycium,,,,,,,,,,splendens
sandwicense,confertus,trefoil,sandwicense,,,,,,,,,,Pythium
ohelo,Tristania,Lycium,ohelo,,,,,,,,,,sylvaticum
Magnifera,conferta,sandwicense,Magnifera,,,,,,,,,,Pythium
indica,brushbox,ohelo,indica,,,,,,,,,,torulosum
mango,Lotus,Magnifera,mango,,,,,,,,,,Pythium
kangit,pedunculatus,indica,kangit,,,,,,,,,,ultimum
idele,trefoil,mango,idele,,,,,,,,,,Pythium
mago,Lycium,kangit,mago,,,,,,,,,,ultimum
mangueira,sandwicense,idele,mangueira,,,,,,,,,,sporangiiferumPythium
Medicago,ohelo,mago,Medicago,,,,,,,,,,ultimum
sativa,Magnifera,mangueira,sativa,,,,,,,,,,ultimumPythium
alfalfa,indica,Medicago,alfalfa,,,,,,,,,,vanterpoolii
Melitotus,mango,sativa,Melitotus,,,,,,,,,,Pythium
sweet,kangit,alfalfa,sweet,,,,,,,,,,vexans
clover,idele,Melitotus,clover,,,,,,,,,,Pythium
Metrosideros,mago,sweet,Metrosideros,,,,,,,,,,volutum
polymorpha,mangueira,clover,polymorpha,,,,,,,,,,Radulodon
lehua,Medicago,Metrosideros,lehua,,,,,,,,,,americanus
Morinda,sativa,polymorpha,Morinda,,,,,,,,,,Ramularia
citrifolia,alfalfa,lehua,citrifolia,,,,,,,,,,pusilla
noni,Melitotus,Morinda,noni,,,,,,,,,,Ramularia
lada,sweet,citrifolia,lada,,,,,,,,,,rosea
nonu,clover,noni,nonu,,,,,,,,,,Ramulispora
kesengel,Metrosideros,lada,kesengel,,,,,,,,,,sorghi
mangal,polymorpha,nonu,mangal,,,,,,,,,,Rhabdocline
Indian,lehua,kesengel,Indian,,,,,,,,,,pseudotsugae
mulberry,Morinda,mangal,mulberry,,,,,,,,,,Rhizoctonia
Musa,citrifolia,Indian,Musa,,,,,,,,,,fragariae
Santa,noni,mulberry,Santa,,,,,,,,,,Rhizoctonia
Catarina,lada,Musa,Catarina,,,,,,,,,,oryzae
Prata,nonu,Santa,Prata,,,,,,,,,,Rhizoctonia
dwarf,kesengel,Catarina,dwarf,,,,,,,,,,solani
Brazilian,mangal,Prata,Brazilian,,,,,,,,,,Rhizoctonia
banana,Indian,dwarf,banana,,,,,,,,,,zeae
Myoporum,mulberry,Brazilian,Myoporum,,,,,,,,,,Rhizopus
sandwicense,Musa,banana,sandwicense,,,,,,,,,,arrhizus
naio,Santa,Myoporum,naio,,,,,,,,,,Rhizopus
Nerium,Catarina,sandwicense,Nerium,,,,,,,,,,artocarpi
oleander,Prata,naio,oleander,,,,,,,,,,Rhizopus
oleander,dwarf,Nerium,oleander,,,,,,,,,,stolonifer
oliana,Brazilian,oleander,oliana,,,,,,,,,,Rhizosphaera
Opuntia,banana,oleander,Opuntia,,,,,,,,,,kalkhoffii
ficusindica,Myoporum,oliana,ficusindica,,,,,,,,,,Rhizosphaera
panini,sandwicense,Opuntia,panini,,,,,,,,,,pini
prickly,naio,ficusindica,prickly,,,,,,,,,,Rhynchosporium
pear,Nerium,panini,pear,,,,,,,,,,secalis
cactus,oleander,prickly,cactus,,,,,,,,,,Rhytidiella
Oryza,oleander,pear,Oryza,,,,,,,,,,baranyayi
sativa,oliana,cactus,sativa,,,,,,,,,,Rhytisma
rice,Opuntia,Oryza,rice,,,,,,,,,,acerinum
Osteomeles,ficusindica,sativa,Osteomeles,,,,,,,,,,Rhytisma
anthyllidifolia,panini,rice,anthyllidifolia,,,,,,,,,,americanum
ulei,prickly,Osteomeles,ulei,,,,,,,,,,Rhytisma
Osteospermum,pear,anthyllidifolia,Osteospermum,,,,,,,,,,punctatum
fruticosum,cactus,ulei,fruticosum,,,,,,,,,,Rhytisma
trailing,Oryza,Osteospermum,trailing,,,,,,,,,,salicinum
African,sativa,fruticosum,African,,,,,,,,,,Rhytisma
daisy,rice,trailing,daisy,,,,,,,,,,vitis
Pandanus,Osteomeles,African,Pandanus,,,,,,,,,,Rigidoporus
tectorius,anthyllidifolia,daisy,tectorius,,,,,,,,,,microporus
hala,ulei,Pandanus,hala,,,,,,,,,,Schizophyllum
kafu,Osteospermum,tectorius,kafu,,,,,,,,,,commune
fasa,fruticosum,hala,fasa,,,,,,,,,,Schizopora
ongor,trailing,kafu,ongor,,,,,,,,,,paradoxa
Paspalum,African,fasa,Paspalum,,,,,,,,,,Schizothyrium
hieronymii,daisy,ongor,hieronymii,,,,,,,,,,pomi
Tropic,Pandanus,Paspalum,Tropic,,,,,,,,,,Sclerophoma
Lalo,tectorius,hieronymii,Lalo,,,,,,,,,,pityophila
paspalum,hala,Tropic,paspalum,,,,,,,,,,Sclerophthora
Paspalum,kafu,Lalo,Paspalum,,,,,,,,,,macrospora
orbiculare,fasa,paspalum,orbiculare,,,,,,,,,,Sclerotinia
laiki,ongor,Paspalum,laiki,,,,,,,,,,borealis
ricegrass,Paspalum,orbiculare,ricegrass,,,,,,,,,,Sclerotinia
Paspalum,hieronymii,laiki,Paspalum,,,,,,,,,,bulborum
vaginatum,Tropic,ricegrass,vaginatum,,,,,,,,,,Sclerotinia
seashore,Lalo,Paspalum,seashore,,,,,,,,,,homoeocarpa
paspalum,paspalum,vaginatum,paspalum,,,,,,,,,,Sclerotinia
Pennisetum,Paspalum,seashore,Pennisetum,,,,,,,,,,minor
purpureum,orbiculare,paspalum,purpureum,,,,,,,,,,Sclerotinia
Mott,laiki,Pennisetum,Mott,,,,,,,,,,sclerotiorum
Napiergrass,ricegrass,purpureum,Napiergrass,,,,,,,,,,Sclerotinia
Pennisetum,Paspalum,Mott,Pennisetum,,,,,,,,,,trifoliorum
purpureum,vaginatum,Napiergrass,purpureum,,,,,,,,,,Sclerotium
Pennisetum,seashore,Pennisetum,Pennisetum,,,,,,,,,,delphinii
glaucum,paspalum,purpureum,glaucum,,,,,,,,,,Sclerotium
Hybrid,Pennisetum,Pennisetum,Hybrid,,,,,,,,,,hydrophilum
Napiergrass,purpureum,glaucum,Napiergrass,,,,,,,,,,Sclerotium
hybrid,Mott,Hybrid,hybrid,,,,,,,,,,oryzae
Persea,Napiergrass,Napiergrass,Persea,,,,,,,,,,Sclerotium
americana,Pennisetum,hybrid,americana,,,,,,,,,,rolfsii
avocado,purpureum,Persea,avocado,,,,,,,,,,Scytinostroma
Piper,Pennisetum,americana,Piper,,,,,,,,,,galactinum
methysticum,glaucum,avocado,methysticum,,,,,,,,,,Septoria
kava,Hybrid,Piper,kava,,,,,,,,,,ampelina
sakau,Napiergrass,methysticum,sakau,,,,,,,,,,Septoria
Plumeria,hybrid,kava,Plumeria,,,,,,,,,,apiicola
obtusa,Persea,sakau,obtusa,,,,,,,,,,Septoria
plumeria,americana,Plumeria,plumeria,,,,,,,,,,bromi
Podocarpus,avocado,obtusa,Podocarpus,,,,,,,,,,Septoria
podocarpus,Piper,plumeria,podocarpus,,,,,,,,,,cornicola
Polygonum,methysticum,Podocarpus,Polygonum,,,,,,,,,,Septoria
minus,kava,podocarpus,minus,,,,,,,,,,glycines
procerum,sakau,Polygonum,procerum,,,,,,,,,,Septoria
kamole,Plumeria,minus,kamole,,,,,,,,,,gossypina
smartweed,obtusa,procerum,smartweed,,,,,,,,,,Septoria
Polyscias,plumeria,kamole,Polyscias,,,,,,,,,,lycopersici
guilfoylei,Podocarpus,smartweed,guilfoylei,,,,,,,,,,Septoria
Nothopanax,podocarpus,Polyscias,Nothopanax,,,,,,,,,,lycopersici
guilfoylei,Polygonum,guilfoylei,guilfoylei,,,,,,,,,,lycopersiciSeptoria
panax,minus,Nothopanax,panax,,,,,,,,,,musiva
tanitani,procerum,guilfoylei,tanitani,,,,,,,,,,Septoria
Portulaca,kamole,panax,Portulaca,,,,,,,,,,passerinii
grandiflora,smartweed,tanitani,grandiflora,,,,,,,,,,Septoria
rosemoss,Polyscias,Portulaca,rosemoss,,,,,,,,,,tritici
Pouteria,guilfoylei,grandiflora,Pouteria,,,,,,,,,,Septoria
sandwicensis,Nothopanax,rosemoss,sandwicensis,,,,,,,,,,vincae
Premna,guilfoylei,Pouteria,Premna,,,,,,,,,,Setomelanomma
obtusifolia,panax,sandwicensis,obtusifolia,,,,,,,,,,holmii
Premna,tanitani,Premna,Premna,,,,,,,,,,Sirococcus
serratifolia,Portulaca,obtusifolia,serratifolia,,,,,,,,,,clavigignenti-juglandacearum
ahgao,grandiflora,Premna,ahgao,,,,,,,,,,Sirococcus
aloalo,rosemoss,serratifolia,aloalo,,,,,,,,,,conigenus
topwuk,Pouteria,ahgao,topwuk,,,,,,,,,,Sistotrema
fienkack,sandwicensis,aloalo,fienkack,,,,,,,,,,brinkmannii
nior,Premna,topwuk,nior,,,,,,,,,,Sistotrema
lior,obtusifolia,fienkack,lior,,,,,,,,,,raduloides
FALSE,Premna,nior,FALSE,,,,,,,,,,Sphaceloma
elder,serratifolia,lior,elder,,,,,,,,,,fawcettii
Pritchardia,ahgao,FALSE,Pritchardia,,,,,,,,,,scabiosaeSphaceloma
loulu,aloalo,elder,loulu,,,,,,,,,,perseae
palm,topwuk,Pritchardia,palm,,,,,,,,,,Sphaceloma
Ptychosperma,fienkack,loulu,Ptychosperma,,,,,,,,,,poinsettiae
macarthurii,nior,palm,macarthurii,,,,,,,,,,Sphaceloma
Macarthur,lior,Ptychosperma,Macarthur,,,,,,,,,,symphoricarpi
palm,FALSE,macarthurii,palm,,,,,,,,,,Sphacelotheca
Rumex,elder,Macarthur,Rumex,,,,,,,,,,hydropiperis
acetosella,Pritchardia,palm,acetosella,,,,,,,,,,Sphacelotheca
sheep,loulu,Rumex,sheep,,,,,,,,,,reiliana
sorrel,palm,acetosella,sorrel,,,,,,,,,,Sphaerobolus
Saccharum,Ptychosperma,sheep,Saccharum,,,,,,,,,,stellatus
hybrid,macarthurii,sorrel,hybrid,,,,,,,,,,Sphaeropsis
clone,Macarthur,Saccharum,clone,,,,,,,,,,parca
Moentai,palm,hybrid,Moentai,,,,,,,,,,Sphaeropsis
wild,Rumex,clone,wild,,,,,,,,,,sapinea
cane,acetosella,Moentai,cane,,,,,,,,,,Sphaeropsis
hybrid,sheep,wild,hybrid,,,,,,,,,,tumefaciens
Samanea,sorrel,cane,Samanea,,,,,,,,,,Sphaerotheca
